,address,price,agency_property_listings_url,agency_logo,property_images,property_url,property_id,move_in_date,data_collection_date,listing_title,listing_description,num_bedrooms,num_bathrooms,num_garages,property_features,google_maps_location_url,gps_coordinates,suburb,state_and_territory,postcode,agent_name,off_market,ad_details_included,ad_removed_date,ad_posted_date
751,"20 Dorman Crescent, Lindfield",$1475 pw,https://tenantapp.com.au/Rentals/Agency/mcgrathcorporate,https://inspectre.blob.core.windows.net/logos/McGrathCorporate.jpg,"['https://inspectre.blob.core.windows.net/images/normal/AB-McGrathLindfield/img_3767531_b590a7afa8838d01f64c3a07ece03416.jpg?1664279281', 'https://inspectre.blob.core.windows.net/images/normal/AB-McGrathLindfield/img_3767531_2aed3f1a30a0c653779aa79538a9f4b9.jpg?1664279283', 'https://inspectre.blob.core.windows.net/images/normal/AB-McGrathLindfield/img_3767531_a645135d7a5eebe8087c5d9d9c31dd4d.jpg?1664279279', 'https://inspectre.blob.core.windows.net/images/normal/AB-McGrathLindfield/img_3767531_629aa57729fbe49c65aa61b1ab42a94e.jpg?1664279282', 'https://inspectre.blob.core.windows.net/images/normal/AB-McGrathLindfield/img_3767531_f6d4732e8b47af347e34a2591a3d6d49.jpg?1664279279']",https://tenantapp.com.au/Rentals/ViewListing/3767531,3767531,12/11/22,2022-10-30 22:54:46,Beautiful family home in popular pocket,"This modern home ticks all the boxes for those seeking space, natural light and privacy. Featuring a large formal dining room/potential 5th bedroom, massive lounge room, air conditioning, open plan living and much more. Nestled in a prized family location enjoying premier school catchments and easy access to transport.\n\n- Garden and lawn maintenance included in rent\n- Pets considered upon application \n- Open plan lounge and dining room flowing to timber deck\n- Large timber deck with remote controlled Vergola overlooking backyard \n- Renovated gas kitchen with dishwasher and ample bench space\n- Massive front lounge room & separate formal dining room or potential bedroom\n-  Four spacious bedrooms, upstairs bedrooms feature connecting bathroom\n- Main bedroom features walk in wardrobe\n- Air conditioning upstairs & downstairs, double carport & internal laundry\n- Beautiful child friendly backyard plus additional under house storage \n-  Walk to bus for Chatswood & North Ryde CBD, stroll to West Lindfield shops\n- Beaumont Rd Primary/Killara High zones, close to Lindfield Learning Village",4,2,2,['Cooling'],"https://www.google.com/maps/search/?api=1&query=20%20Dorman%20Crescent%2C%20Lindfield;&center=-33.77845001,151.15318298&zoom=20;","GPS Location: -33.77845001, 151.15318298",Lindfield,NSW,2070,Alan Yu,False,True,,2022-10-30 22:54:46
752,"6 SHIELDS ROAD, COLYTON",$475 wk,https://tenantapp.com.au/Rentals/Agency/LJHookerGreystanes,https://inspectre.blob.core.windows.net/logos/LJHookerGreystanes.png,"['https://inspectre.blob.core.windows.net/images/normal/LJH-2422/img_3767607_871344c7a284a57dd117d362db5e9d58.jpg?1666915200', 'https://inspectre.blob.core.windows.net/images/normal/LJH-2422/img_3767607_8595cdb12da9746c1edf02925444f8a7.jpg?1666915200', 'https://inspectre.blob.core.windows.net/images/normal/LJH-2422/img_3767607_dbd1f4a1bfcedcb25911e33c99f3be72.jpg?1666915200', 'https://inspectre.blob.core.windows.net/images/normal/LJH-2422/img_3767607_5a4d8a9d9f1ecb774c2868af6b663800.jpg?1666915200', 'https://inspectre.blob.core.windows.net/images/normal/LJH-2422/img_3767607_2d7eef12792fa10c6d9dcbf694a8d0b6.jpg?1666915200', 'https://inspectre.blob.core.windows.net/images/normal/LJH-2422/img_3767607_696f14e4361595ff06046f4098e939e5.jpg?1666915200', 'https://inspectre.blob.core.windows.net/images/normal/LJH-2422/img_3767607_3684dd6214d5ee9104b41ec46c1a3868.jpg?1666915200']",https://tenantapp.com.au/Rentals/ViewListing/3767607,3767607,12/11/22,2022-10-30 22:54:47,FRESHLY PAINTED AND BRAND NEW CARPETS,This updated three bedroom family home is located in a quiet street across from Barr and Bass St Reserve with a bus stop right in front and schools and shops nearby. The home features new flooring installed in kitchen and dining area as well as built ins to two of the three bedrooms. \n\nOther features include:\n* Freshly Painted \n* Great size living area\n* New Carpet and blinds throughout\n*Two New built ins to the bedrooms\n* Well appointed kitchen with electric cooking and loads of cupboard space\n* Updated bathroom with separate toilet\n* Outdoor entertaining area\n* Detached garage for storage\n* Side access for off street parking,3,1,1,[],"https://www.google.com/maps/search/?api=1&query=6%20SHIELDS%20ROAD%2C%20COLYTON;&center=-33.7853064,150.7959606&zoom=20;","GPS Location: -33.7853064, 150.7959606",COLYTON,NSW,2760,Steven Piljek,False,True,,2022-10-30 22:54:47
753,"13a Monteith Street, Cringila",$515 per week,https://tenantapp.com.au/Rentals/Agency/ARRE,https://inspectre.blob.core.windows.net/logos/ARRE.jpg,"['https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_3316483_bdd795b60282405eeb4f326c9b23d282.jpg?1637673686', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_3316483_77ed6f62fd158d7570b05eb8d9335ff8.jpg?1637673686', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_3316483_0ac458c36f4cc07acf47c5dd725a1fd5.jpg?1637673686', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_3316483_f61cf77ffc1117a964d9d33e2f32a0f6.jpg?1637673686', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_3316483_01ef9db1fc1eda5b880414b3fdef643d.jpg?1637673686', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_3316483_e20f28c88bc43778694278e104c5a8c8.jpg?1637673686', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_3316483_6d49041436586731902311036bbd0b1d.jpg?1637673686', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_3316483_ee0df2f8130d146575f78f78bc84bf38.jpg?1637777815', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_3316483_ee0df2f8130d146575f78f78bc84bf38.jpg?1637777815']",https://tenantapp.com.au/Rentals/ViewListing/3316483,3316483,12/11/22,2022-10-30 22:54:48,Fully renovated family home,"This fully renovated three bedroom house is ideal for a growing family who loves privacy and a quiet cul de sac location. Featuring open plan living/dining/kitchen and large undercover entertaining deck providing indoor/outdoor living. High ceiling spacious bedrooms include built-in wardrobes. This immaculate, low-maintenance family home offers comfort and warmth with easy access to local shops and public transport.\n\nNo pets allowed\n\nFeatures:\n· Fully renovated family home with plenty of natural light\n· Freshly painted and new floorboards throughout the home\n· Open plan living/dining/kitchen with air-conditioning\n· Modern fully renovated kitchen with new appliances\n· High ceiling spacious bedrooms with built-in wardrobes\n· Ultra modern spacious bathroom with shower and laundry\n· Large undercover entertaining timber deck\n· Lockable garden shed/storage\n· Available immediately for the successful applicant",3,1,0,[],"https://www.google.com/maps/search/?api=1&query=13a%20Monteith%20Street%2C%20Cringila;&center=-34.4741237,150.87318&zoom=20;","GPS Location: -34.4741237, 150.87318",Cringila,NSW,2502,Property Management,False,True,,2022-10-30 22:54:48
754,"39A Armstrong Street, Ashcroft",$400 Per Week,https://tenantapp.com.au/Rentals/Agency/C21parks,https://inspectre.blob.core.windows.net/logos/C21parks.PNG,"['https://inspectre.blob.core.windows.net/images/normal/C21-PARKS/img_2689973_62182640e9be54e588a9a0d0e8d3c0fd.jpg?1559738328', 'https://inspectre.blob.core.windows.net/images/normal/C21-PARKS/img_2689973_90cea8c688926c7b69761a18e858265a.jpg?1559738343', 'https://inspectre.blob.core.windows.net/images/normal/C21-PARKS/img_2689973_0fc2eb61207a6d51d39b44c1239d3332.jpg?1559738345', 'https://inspectre.blob.core.windows.net/images/normal/C21-PARKS/img_2689973_90273d07bb52afc65f96b30dc4e1bec6.jpg?1559738332', 'https://inspectre.blob.core.windows.net/images/normal/C21-PARKS/img_2689973_a0ad95a7621e455661bac1cff9dc60ee.jpg?1559738335', 'https://inspectre.blob.core.windows.net/images/normal/C21-PARKS/img_2689973_65b98005b9b065687f78be34280e757a.jpg?1559738341', 'https://inspectre.blob.core.windows.net/images/normal/C21-PARKS/img_2689973_25f62f0d65e21897b6486dcfcf158e02.jpg?1559738338', 'https://inspectre.blob.core.windows.net/images/normal/C21-PARKS/img_2689973_033a685b8d03a7dba3c01fd2125ce8b6.jpg?1559738350']",https://tenantapp.com.au/Rentals/ViewListing/2689973,2689973,12/11/22,2022-10-30 22:54:50,NEAR NEW GRANNY FLAT,"Located in a central location and only minutes away from schools, transport and local shopping centers, this immaculate granny flat has just hit the market and it will not stay vacant for long so register your interest today.\n\nFeaturing:\n\n* 3 spacious bedrooms with built ins\n* Ultra-modern gas kitchen & modern bathroom\n* Split system air con\n* Tiled throughout throughout\n* Generous yard\n* Fantastic location",3,1,0,[],"https://www.google.com/maps/search/?api=1&query=39A%20Armstrong%20Street%2C%20Ashcroft;&center=-33.9176863,150.8956719&zoom=20;","GPS Location: -33.9176863, 150.8956719",Ashcroft,NSW,2168,Ero Davarias,False,True,,2022-10-30 22:54:50
755,"228 Metella Road, TOONGABBIE",DEPOSIT TAKEN !,https://tenantapp.com.au/Rentals/Agency/AbodeAgents,https://inspectre.blob.core.windows.net/logos/AbodeAgents.png,"['https://inspectre.blob.core.windows.net/images/normal/RENET-2295/img_3331792_75008cf1ab8d33ab5a5bb5af71b902b9.jpg?1638441964', 'https://inspectre.blob.core.windows.net/images/normal/RENET-2295/img_3331792_38da357e5c594a59cfc5fa7f649135fd.jpg?1638441964', 'https://inspectre.blob.core.windows.net/images/normal/RENET-2295/img_3331792_5786392cc919d3fd6de789d65dc86442.jpg?1638441964', 'https://inspectre.blob.core.windows.net/images/normal/RENET-2295/img_3331792_adf682db7f0b91b597132b0dd97fdc68.jpg?1638441964', 'https://inspectre.blob.core.windows.net/images/normal/RENET-2295/img_3331792_36f9077f5366344c657ec7a586f6dcfc.jpg?1638441964', 'https://inspectre.blob.core.windows.net/images/normal/RENET-2295/img_3331792_140e645baffe5e854df3588a0b27ffc3.jpg?1638481539', 'https://inspectre.blob.core.windows.net/images/normal/RENET-2295/img_3331792_140e645baffe5e854df3588a0b27ffc3.jpg?1638481539']",https://tenantapp.com.au/Rentals/ViewListing/3331792,3331792,12/11/22,2022-10-30 22:54:51,POOL !!,"PROUDLY MARKETED BY AMANDA TAKET !!\n\nPrime location, with plenty of opportunity !\n\nFeatures include a combined lounge and dining room, 3 bedrooms, built in robe to the main, internal laundry, open plan kitchen, in ground swimming pool plus a covered entertaining area !\n\nPLUS a Rumpus / Workshop / Potential teenage retreat and a single carport.",3,1,1,[],"https://www.google.com/maps/search/?api=1&query=228%20Metella%20Road%2C%20TOONGABBIE;&center=-33.8016203,150.9323931&zoom=20;","GPS Location: -33.8016203, 150.9323931",TOONGABBIE,NSW,2146,Amanda Taket,False,True,,2022-10-30 22:54:51
756,"67 Morgan Street, PETERSHAM","$1,150pw",https://tenantapp.com.au/Rentals/Agency/rwerskineville,https://inspectre.blob.core.windows.net/logos/rwerskineville.PNG,"['https://inspectre.blob.core.windows.net/images/normal/MD27608/img_3763708_bb8c882daab4c27014d7bf9222a377f7.jpg?1665461233', 'https://inspectre.blob.core.windows.net/images/normal/MD27608/img_3763708_22fa5a1217e09b1fd26b3eb0d29a9c92.jpg?1665461233', 'https://inspectre.blob.core.windows.net/images/normal/MD27608/img_3763708_7410074b124b0115e333319d5836d987.jpg?1665461233', 'https://inspectre.blob.core.windows.net/images/normal/MD27608/img_3763708_9c596c6fbfc97f55bb4d2d63ea44b40e.jpg?1665461233', 'https://inspectre.blob.core.windows.net/images/normal/MD27608/img_3763708_2e47df55f7c01fb7e178f3187b2118ed.jpg?1665461233', 'https://inspectre.blob.core.windows.net/images/normal/MD27608/img_3763708_0da7e4cf4bcfc08694e2ca88e55c11b0.jpg?1665461233', 'https://inspectre.blob.core.windows.net/images/normal/MD27608/img_3763708_b3094e8563e73f08618b7888609b28cc.jpg?1665461233', 'https://inspectre.blob.core.windows.net/images/normal/MD27608/img_3763708_e466fc94da191348c93b66afffaf8cc5.jpg?1665461233', 'https://inspectre.blob.core.windows.net/images/normal/MD27608/img_3763708_0c1ff4a17221573f59440bfea4da8bd6.jpg?1665461233']",https://tenantapp.com.au/Rentals/ViewListing/3763708,3763708,12/11/22,2022-10-30 22:54:52,Beautifully renovated freestanding home,"Behind a classic Victorian façade, this freestanding brick home is a stunning fusion of elegant period features and clever modern design. With an emphasis on relaxed living and entertaining, the living spaces seamlessly frame a tranquil central courtyard and are extended further by a raised private deck at the rear. Gloriously light filled throughout and peacefully set in a wide, no through street, this is a truly beautiful and welcoming home that is sure to impress. Work from home, or entertain, this home has it all, with luxury all the way.\n\nFeatures:\n- Living spaces seamlessly extend into a west facing courtyard featuring a fully retractable roof to provide the perfect blend of indoor/outdoor living\n- Clever re-orientation of the living room with built in audio/visual facilities creates the perfect zone for home entertainment\n- North facing rear deck complete with jacuzzi, outdoor shower, and wall mounted tv\n- Three double bedrooms with built ins, master with a/c, bedroom 1 with TV\n- Recently refreshed with interior painting, new BIR and carpet in master bedroom, polished floorboards\n- Sleek galley kitchen, gas cooktop, glass splash back\n- Sunlit interiors and an abundance of space and integrated storage\n- Luxurious bathroom with pebbled floors includes bath\n- Gas bayonets inside and out, providing ample options for heating and BBQs\n- Easy walk to Petersham village shops, cafes, bus, train or light rail\n- Abundance of street parking in a quiet cul-de-sac\n- Attic for additional storage\n\nPlease ensure that you register your details to inspect the property. Registration will ensure you are instantly informed of any updates, changes or cancellations.\n\nWhile care has been taken in the preparation of these particulars, no responsibility is accepted for the accuracy of the whole or any part and interested persons are advised to make their own enquiries and satisfy themselves in all respects.",3,1,0,[],"https://www.google.com/maps/search/?api=1&query=67%20Morgan%20Street%2C%20PETERSHAM;&center=-33.8985084,151.1501623&zoom=20;","GPS Location: -33.8985084, 151.1501623",PETERSHAM,NSW,2049,Kris Boghossian,False,True,,2022-10-30 22:54:52
757,"9 Hobart Avenue, Lindfield",DEPOSIT TAKEN,https://tenantapp.com.au/Rentals/Agency/dijones,https://inspectre.blob.core.windows.net/logos/dijones.png,"['https://inspectre.blob.core.windows.net/images/normal/AB-DIJONESLINDFIELD/img_3763985_8a1dd05e9c17f38106e5b007b61ddaad.jpg?1663861400', 'https://inspectre.blob.core.windows.net/images/normal/AB-DIJONESLINDFIELD/img_3763985_82fc476fc9e5ae81f9901d531dd51ae4.jpg?1663861403', 'https://inspectre.blob.core.windows.net/images/normal/AB-DIJONESLINDFIELD/img_3763985_d6b17a78838dab43ae1d11804f746f77.jpg?1663861405', 'https://inspectre.blob.core.windows.net/images/normal/AB-DIJONESLINDFIELD/img_3763985_51191cfff13d3f0cdef721e544818a25.jpg?1663861397', 'https://inspectre.blob.core.windows.net/images/normal/AB-DIJONESLINDFIELD/img_3763985_d551d721875f1ae91607dbb0723732bc.jpg?1663861394', 'https://inspectre.blob.core.windows.net/images/normal/AB-DIJONESLINDFIELD/img_3763985_9ed0dc14c235ac611846782c4f2d56fe.jpg?1663861397', 'https://inspectre.blob.core.windows.net/images/normal/AB-DIJONESLINDFIELD/img_3763985_4b74d8c3f0b1e3850fc573336cff3538.jpg?1663861405']",https://tenantapp.com.au/Rentals/ViewListing/3763985,3763985,12/11/22,2022-10-30 22:54:53,"DEPOSIT TAKEN

Family home completely remodelled with multiple living & entertaining","This well-presented family home is located within the popular 'avenues' enclave and offers comfortable living and great indoor/outdoor entertaining options. The house has recently been completely remodelled with near-new bathrooms, a kitchen, and living spaces. Your family and kids will enjoy the generous front and rear yards and the undercover outdoor entertaining areas.\n\nThe floor plan flowed effortlessly from the living room to the dining area and kitchen, then out to the backyard patio. As you step inside the living room, you can feel the warmth of the contemporary fireplace extending to the u-shaped kitchen with stainless steel appliances and an adjacent dining area. The home features 5 bedrooms, an office/study area, and 3.5 bathrooms; this is also a dual-level residence where you find the main ensuite upstairs and a wet bar. The large main bathroom features a bathtub and a separate shower recess.\n\nAdding to the convenience, you are within walking distance to Lindfield East Public School, Killara High School catchment, close to shops, cafes, and restaurants, and easy access to buses for the city and rail.\n\nKey Features:\n- Living room with fireplace, french doors to verandah and charming adjoining dining room\n- Generous family living and dining open to an expansive weatherproof entertainment deck enjoying the manicured garden\n- Kitchen with electric range and dishwasher, water filter, oven, and more\n- Five bedrooms, all with built-in robes; four renovated bathrooms and a powder room\n- Spacious upstairs retreats with a wet bar and an ensuite bedroom\n- Rear garden with near-level lawn, beautiful Murray hedge, citrus trees, garden shed\n- Clever storage loft with concealed stairs making excellent use of space\n- Double lock up garage with auto door, side driveway with additional parking, ample under house storage\n- Refinished polished wood floors and leadlight windows and entrance\n- Stroll to buses for rail and city, walk to Lindfield East Public and local shopping centre, set in Killara High School Catchment",5,3,2,"['Pets', 'Dishwasher']","https://www.google.com/maps/search/?api=1&query=9%20Hobart%20Avenue%2C%20Lindfield;&center=-33.77271652,151.18614197&zoom=20;","GPS Location: -33.77271652, 151.18614197",Lindfield,NSW,2070,Anna Chen,False,True,,2022-10-30 22:54:53
758,"7A Dallas Street, Keiraville",$375 per week,https://tenantapp.com.au/Rentals/Agency/ARRE,https://inspectre.blob.core.windows.net/logos/ARRE.jpg,"['https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_487760_ce3e45a8136b377be021c80c37c118e8.jpg?1663925916', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_487760_3b97de29f1e1003a463215c8e2cdbfd4.jpg?1663925916', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_487760_4b55dffce088ac2d045d0e639d3a3fd2.jpg?1663925916', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_487760_475d8b2d9096efc638c65a6510723549.jpg?1557827205', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_487760_10eef0afd489c67d7818c20af4c842a3.jpg?1557827205', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_487760_aaeabe1bb2809cde1b63579222d3dbfd.jpg?1557827205', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_487760_aa852645e74ffce6f676fbab2ddac2a2.jpg?1557827205', 'https://inspectre.blob.core.windows.net/images/normal/REX-002100/img_487760_a9d4e04d7cab15f466fd713b987f0bff.jpg?1557827205']",https://tenantapp.com.au/Rentals/ViewListing/487760,487760,12/11/22,2022-10-30 22:54:54,Close to Uni,"Peacefully set in the lovely suburb of Keiraville resides a massive two bedroom unit! Find yourself incredibly close to the university of Wollongong, leave your car at home in your personal car space and enjoy a nice leisurely walk into the Uni or even greater Wollongong CBD.\n\nYou will be amazed by the sheer size of this property as soon as you step foot into your large open plan living and dining area, this area is completely tiled to ensure ease of maintenance for the new tenants.\n\nThere is a separate room which can be perfectly utilized as a study, perfect for the traveling student needing some peace and quiet to study for their course. There is also separate sections of the property which could be used for storage with an abundance of space throughout the property.\n\nThe laundry is found internally and features a storeroom which can be used as an extra laundry room, hide those piles of washing away whilst friends or family are visiting.\n\nFeatures include:\n\n* Great outer CBD location\n* Massive two bedroom unit\n* Tiled easy to maintain living areas\n* Open plan living & dining area\n* Extra room can be used as study\n* Abundance of storage space\n* Fully functional kitchen\n* Modern bathroom\n* Internal laundry with store room\n* One personal car space\n* Common backyard (pool not for use)\n* No pets allowed",2,1,1,[],"https://www.google.com/maps/search/?api=1&query=7A%20Dallas%20Street%2C%20Keiraville;&center=-34.402865,150.875655&zoom=20;","GPS Location: -34.402865, 150.875655",Keiraville,NSW,2500,Property Management,False,True,,2022-10-30 22:54:54
759,"44 Thomas Street, Birchgrove","$1,095pw",https://tenantapp.com.au/Rentals/Agency/letsrent,https://inspectre.blob.core.windows.net/logos/letsrent.png,"['https://inspectre.blob.core.windows.net/images/normal/AB-LETSRENT/img_2433112_a026ce2b8af8e0badcf6b66b6e17063e.jpg?1664270143', 'https://inspectre.blob.core.windows.net/images/normal/AB-LETSRENT/img_2433112_495b43341b1721de3447958909b93436.jpg?1663759934', 'https://inspectre.blob.core.windows.net/images/normal/AB-LETSRENT/img_2433112_780640cad7ce257f22c4ab0f9525012a.jpg?1663759933', 'https://inspectre.blob.core.windows.net/images/normal/AB-LETSRENT/img_2433112_7761e59d17ce1baddcb8fe05422b8b57.jpg?1663759934', 'https://inspectre.blob.core.windows.net/images/normal/AB-LETSRENT/img_2433112_5be4b278b71b4fe235d52621873a19c6.jpg?1664270130', 'https://inspectre.blob.core.windows.net/images/normal/AB-LETSRENT/img_2433112_95d79672c292e1a3e205fc79b67276ae.jpg?1664270158', 'https://inspectre.blob.core.windows.net/images/normal/AB-LETSRENT/img_2433112_4c0ca549de3050ce45609453f795ac2f.jpg?1664270171']",https://tenantapp.com.au/Rentals/ViewListing/2433112,2433112,12/11/22,2022-10-30 22:54:55,"DEPOSIT RECEIVED
Freestanding three bedroom home in the heart of Birchgrove with beautiful views","DEPOSIT RECEIVED\nWe would love to be able to notify you of all inspection times as they're set. To preregister for viewing visit: https://book.inspectrealestate.com.au/Register?agentid=AB-LETSRENT&uniqueID=1P2241&Type=Rental\n\nThis light and bright three bedroom home offers a well thought out floor plan with an effortless flow over two levels and seamless indoor outdoor integration, making this home an entertainer's delight for all seasons.\n\n+ european-inspired induction kitchen with Miele cooktop and dishwasher, and self-cleaning oven\n+  separate lounge and dining area with bi-fold doors flowing onto an outdoor deck\n+ three spacious bedrooms, all with built-in-wardrobes\n+ main bedroom with ensuite opening onto a sunny balcony with sensational views of the harbour and Cockatoo Island\n+ clean and tidy lower bathroom with internal laundry\n+ freshly polished timber floors and new carpet throughout\n+ located within the Birchgrove Public School catchment \n+ close proximity to darling street fabulous shops\n+ shed not included\n\n(please note we have used virtual furniture)\n\nAvailable 4th October 2022\n12-month lease\n\nWe would love to be able to notify you of all inspection times as they're set. To preregister for a viewing visit: https://book.inspectrealestate.com.au/Register?agentid=AB-LETSRENT&uniqueID=1P2241&Type=Rental",3,2,0,['Ensuite'],"https://www.google.com/maps/search/?api=1&query=44%20Thomas%20Street%2C%20Birchgrove;&center=-33.8529263,151.1793008&zoom=20;","GPS Location: -33.8529263, 151.1793008",Birchgrove,NSW,2041,Lets Rent Leasing,False,True,,2022-10-30 22:54:55
760,"312 The Boulevarde, SMITHFIELD",$590pw,https://tenantapp.com.au/Rentals/Agency/LJHFairfield,https://inspectre.blob.core.windows.net/logos/LJHFairfield.png,"['https://inspectre.blob.core.windows.net/images/normal/LJH-257/img_3762013_edd78d2f5dfde15f156c54896356707b.jpg?1666915200', 'https://inspectre.blob.core.windows.net/images/normal/LJH-257/img_3762013_a20a1804e86d3d174e65ff6f8e0ad960.jpg?1666915200', 'https://inspectre.blob.core.windows.net/images/normal/LJH-257/img_3762013_faa80fd5dfd107e3ea30893f35b01f3c.jpg?1666915200', 'https://inspectre.blob.core.windows.net/images/normal/LJH-257/img_3762013_dd9a3e1eb1a7da1b6183e048d23c8e48.jpg?1666915200', 'https://inspectre.blob.core.windows.net/images/normal/LJH-257/img_3762013_8de8c4cf2297aaf0aab4ed041d150bbb.jpg?1666915200', 'https://inspectre.blob.core.windows.net/images/normal/LJH-257/img_3762013_a4e5272c85b6a4b5cfca0a61c421a6c1.jpg?1666915200', 'https://inspectre.blob.core.windows.net/images/normal/LJH-257/img_3762013_dc23da12ccc0a1b34aea575059bb57f7.jpg?1666915200']",https://tenantapp.com.au/Rentals/ViewListing/3762013,3762013,12/11/22,2022-10-30 22:54:56,4 Bedroom home!,"Located close to schools, shops and transport, be the first to inspect this modern 4 bedroom home with the following features; \n. 4 bedrooms with built ins \n. Modern bathroom   ensuite \n. Modern kitchen with open plan dining and loungeroom\n. flowing timber floorboards throughout \n. Pergola area to entertain the family \n. Double car garage \n. Spacious backyard \n\nCall today to book an inspection",4,2,1,[],"https://www.google.com/maps/search/?api=1&query=312%20The%20Boulevarde%2C%20SMITHFIELD;&center=-33.8553524,150.9389384&zoom=20;","GPS Location: -33.8553524, 150.9389384",SMITHFIELD,NSW,2164,Raimond Coletta,False,True,,2022-10-30 22:54:56
